Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional,Year
581,Josh Gray,24,PHO,PG,5,0,86,7.2,0.349,0.317,0.268,2.4,10.1,6.2,20.8,4.5,1.9,13.2,26.1,-0.3,0.1,-0.2,-0.118,-5.2,1.0,-4.2,0.0,,grayjo01,2018
582,Furkan Korkmaz,20,PHI,SG,14,0,80,3.4,0.386,0.607,0.143,2.8,11.7,7.4,6.7,1.2,1.0,6.3,16.9,-0.1,0.1,0.0,-0.006,-6.6,-1.0,-7.6,-0.1,,korkmfu01,2018
583,Wade Baldwin,21,POR,PG,7,0,80,16.6,0.748,0.238,0.476,1.4,9.5,5.5,9.8,1.2,1.0,13.6,16.1,0.2,0.1,0.3,0.187,0.2,1.7,1.9,0.1,,baldwwa01,2018
584,Okaro White,25,MIA,PF,6,4,80,8.9,0.577,0.688,0.188,4.2,11.2,7.7,3.5,0.6,1.1,5.5,10.3,0.1,0.1,0.2,0.096,-1.0,0.3,-0.7,0.0,,whiteok01,2018
585,Demetrius Jackson,23,2TM,PG,15,0,80,5.4,0.424,0.389,0.111,7.1,9.8,8.4,15.9,3.1,1.1,34.6,15.8,-0.2,0.1,-0.1,-0.047,-6.1,0.9,-5.2,-0.1,,jacksde01,2018
586,Demetrius Jackson,23,HOU,PG,12,0,63,0.2,0.286,0.429,0.0,7.2,12.4,9.8,10.7,3.1,1.3,39.1,16.1,-0.3,0.1,-0.2,-0.14,-9.2,0.6,-8.5,-0.1,,jacksde01,2018
587,Demetrius Jackson,23,PHI,PG,3,0,17,24.5,0.82,0.25,0.5,6.6,0.0,3.2,35.1,2.8,0.0,17.0,14.8,0.1,0.0,0.1,0.298,5.3,2.1,7.3,0.0,,jacksde01,2018
588,Nick Collison,37,OKC,PF,15,0,75,13.2,0.627,0.0,0.684,10.0,19.9,14.8,8.2,0.0,0.0,22.1,18.2,0.1,0.0,0.1,0.064,-2.3,-1.9,-4.2,0.0,,collini01,2018
589,Omari Johnson,28,MEM,PF,4,0,75,10.5,0.524,0.571,0.0,6.0,11.1,8.5,14.5,1.3,0.0,12.5,14.4,0.1,0.0,0.1,0.053,-1.8,-2.7,-4.5,0.0,,johnsom01,2018
590,Marquis Teague,24,MEM,PG,3,0,74,5.7,0.302,0.25,0.313,1.5,8.0,4.7,24.7,2.7,0.0,14.2,12.9,-0.1,0.0,-0.1,-0.038,-5.4,-0.4,-5.7,-0.1,,teaguma01,2018
591,Thomas Bryant,20,LAL,C,15,0,72,9.9,0.441,0.476,0.429,4.5,20.5,12.6,11.5,0.7,2.3,7.4,15.9,0.0,0.1,0.1,0.05,-3.1,-0.2,-3.3,0.0,,bryanth01,2018
592,Udonis Haslem,37,MIA,C,14,0,72,1.8,0.252,0.533,0.133,4.7,10.9,7.8,9.2,0.0,2.4,11.2,11.1,-0.1,0.1,-0.1,-0.059,-5.9,-1.8,-7.7,-0.1,,hasleud01,2018
593,D.J. Wilson,21,MIL,PF,22,0,71,10.3,0.622,0.313,0.125,3.3,13.2,8.3,6.1,2.1,1.2,19.2,13.3,0.0,0.1,0.1,0.054,-2.0,0.0,-2.0,0.0,,wilsodj01,2018
594,Alan Williams,25,PHO,PF,5,0,70,9.3,0.455,0.0,0.5,4.5,29.5,16.8,16.3,3.4,1.2,24.2,17.5,-0.1,0.1,0.0,-0.004,-7.3,2.3,-5.0,-0.1,,willial03,2018
595,Larry Drew II,27,2TM,PG,10,0,70,2.9,0.354,0.375,0.0,4.8,0.0,2.3,18.5,0.0,0.0,11.1,16.6,-0.1,0.0,-0.1,-0.061,-5.6,-3.4,-9.0,-0.1,,drewla02,2018
596,Larry Drew II,27,PHI,PG,3,0,15,-9.4,0.143,0.429,0.0,7.5,0.0,3.6,17.1,0.0,0.0,12.5,22.8,-0.1,0.0,-0.1,-0.299,-15.2,-7.4,-22.6,-0.1,,drewla02,2018
597,Larry Drew II,27,NOP,PG,7,0,55,6.3,0.441,0.353,0.0,4.1,0.0,2.0,18.9,0.0,0.0,10.5,15.0,0.0,0.0,0.0,0.003,-3.0,-2.3,-5.3,0.0,,drewla02,2018
598,London Perrantes,23,CLE,PG,14,0,66,0.7,0.23,0.231,0.385,1.7,5.0,3.4,9.4,1.5,1.3,6.2,10.9,-0.1,0.0,-0.1,-0.086,-8.3,-0.9,-9.2,-0.1,,perralo01,2018
599,Gian Clavell,24,DAL,SG,7,0,64,7.4,0.53,0.833,0.111,1.7,10.8,6.1,6.7,1.6,0.0,9.6,14.8,0.0,0.0,0.1,0.042,-2.7,0.5,-2.2,0.0,,clavegi01,2018
600,Andre Ingram,32,LAL,SG,2,0,64,16.3,0.655,0.529,0.176,1.7,8.3,5.0,15.3,2.2,3.8,14.1,14.1,0.1,0.1,0.2,0.157,1.7,2.5,4.3,0.1,,ingraan01,2018
601,James Young,22,PHI,SG,6,0,61,4.6,0.511,0.714,0.429,0.0,3.4,1.8,4.3,0.0,0.0,5.7,12.3,0.0,0.0,0.1,0.041,-4.5,-2.4,-6.9,-0.1,,youngja01,2018
602,Kyle Singler,29,OKC,SF,12,0,59,5.9,0.43,0.238,0.619,1.8,17.5,9.4,4.8,0.8,0.0,10.1,21.6,-0.1,0.0,0.0,-0.031,-5.0,-1.6,-6.7,-0.1,,singlky01,2018
603,Alfonzo McKinnie,25,TOR,SF,14,0,53,10.1,0.643,0.6,0.2,2.2,12.4,7.4,2.7,0.9,1.5,15.5,16.0,0.0,0.1,0.1,0.084,-2.6,-0.4,-3.0,0.0,,mckinal01,2018
604,Jordan Crawford,29,NOP,SG,5,0,53,19.1,0.601,0.519,0.037,4.2,4.0,4.1,37.7,0.9,1.5,15.4,26.5,0.1,0.0,0.2,0.15,4.9,-0.7,4.2,0.1,,crawfjo02,2018
605,Marshall Plumlee,25,MIL,C,8,0,52,10.9,0.697,0.0,5.333,9.0,29.2,19.2,4.8,0.0,1.6,23.0,11.3,0.1,0.0,0.2,0.143,-3.9,-0.6,-4.5,0.0,,plumlma02,2018
606,Cole Aldrich,29,MIN,C,21,0,49,6.0,0.34,0.0,0.4,7.0,28.6,17.6,8.2,2.0,1.8,5.4,16.8,-0.1,0.1,0.0,-0.013,-6.8,-0.7,-7.5,-0.1,,aldrico01,2018
607,Vander Blue,25,LAL,SG,5,0,45,-1.8,0.255,0.4,0.4,0.0,2.3,1.2,8.2,1.1,0.0,33.8,8.4,-0.1,0.0,-0.1,-0.103,-7.6,-0.7,-8.4,-0.1,,blueva01,2018
608,R.J. Hunter,24,HOU,SG,5,1,45,8.5,0.455,0.7,0.1,0.0,12.4,6.3,10.3,3.3,0.0,8.7,22.5,0.0,0.1,0.0,0.022,-5.2,1.9,-3.3,0.0,,hunterj01,2018
609,Adreian Payne,26,ORL,PF,5,0,43,18.8,0.831,0.3,0.6,5.1,18.0,11.5,0.0,2.3,0.0,13.7,15.0,0.1,0.0,0.2,0.203,1.8,0.6,2.4,0.0,,paynead01,2018
610,Joakim Noah,32,NYK,C,7,0,40,15.6,0.51,0.0,0.4,16.7,22.1,19.4,14.0,2.5,4.3,25.4,17.2,0.0,0.1,0.1,0.072,-2.5,1.7,-0.8,0.0,,noahjo01,2018
611,Jonathan Gibson,30,BOS,PG,4,0,40,25.4,0.739,0.522,0.0,0.0,8.1,4.1,22.6,0.0,0.0,11.5,29.0,0.1,0.0,0.2,0.195,4.9,-0.8,4.1,0.1,,gibsojo01,2018
612,Jeff Withey,27,DAL,C,10,0,39,8.3,0.444,0.625,0.125,2.8,26.6,14.2,0.0,0.0,6.8,10.6,22.0,-0.1,0.1,0.0,-0.054,-4.4,-0.6,-5.0,0.0,,witheje01,2018
613,Charles Cooke,23,NOP,SG,13,0,38,-5.1,0.202,0.571,0.143,0.0,5.5,2.9,3.2,1.3,0.0,6.3,18.1,-0.2,0.0,-0.2,-0.239,-10.4,-4.0,-14.4,-0.1,,cookech01,2018
614,Joel Bolomboy,24,MIL,PF,6,0,38,11.7,0.521,0.167,1.0,18.6,12.3,15.4,0.0,2.6,0.0,18.8,12.6,0.0,0.0,0.1,0.079,-2.6,-2.4,-5.0,0.0,,bolomjo01,2018
615,Walt Lemon Jr.,25,NOP,PG,5,0,35,6.9,0.491,0.063,0.188,0.0,6.0,3.1,21.1,0.0,2.3,18.8,26.4,-0.1,0.0,-0.1,-0.071,-5.3,-2.9,-8.2,-0.1,,lemonwa01,2018
616,Aaron Jackson,31,HOU,PG,1,0,35,2.4,0.405,0.444,0.222,6.5,3.2,4.8,4.0,0.0,0.0,9.2,13.7,0.0,0.0,0.0,-0.017,-6.6,-2.3,-8.9,-0.1,,jacksaa01,2018
617,Jacob Wiley,23,BRK,PF,5,0,33,8.2,0.41,0.5,0.5,6.4,29.2,17.7,8.0,1.5,0.0,0.0,6.4,0.0,0.0,0.1,0.094,-3.6,1.4,-2.3,0.0,,wileyja01,2018
618,Georges Niang,24,UTA,PF,9,0,32,9.2,0.379,0.364,0.182,10.8,21.1,16.0,14.0,3.1,0.0,20.2,20.9,-0.1,0.1,0.0,-0.029,-4.9,0.9,-4.0,0.0,,niangge01,2018
619,Matt Costello,24,SAS,C,4,0,32,9.7,0.5,0.0,0.0,3.4,27.9,15.6,8.3,3.2,5.2,20.0,7.0,0.0,0.1,0.1,0.127,-6.0,5.3,-0.7,0.0,,costema01,2018
620,Markel Brown,26,HOU,SG,4,0,31,-1.2,0.357,0.714,0.0,3.7,14.4,9.1,8.7,0.0,0.0,22.2,12.8,-0.1,0.0,0.0,-0.063,-8.8,-2.0,-10.8,-0.1,,brownma02,2018
621,Ike Anigbogu,19,IND,C,11,0,30,21.6,0.558,0.0,0.667,19.0,15.0,16.9,0.0,1.7,8.9,14.7,20.3,0.1,0.0,0.1,0.165,1.8,0.1,1.9,0.0,,anigbik01,2018
622,Tony Bradley,20,UTA,C,9,0,29,9.5,0.337,0.091,0.182,15.8,27.1,21.5,5.0,0.0,0.0,0.0,18.4,0.0,0.0,0.0,0.033,-3.0,-4.5,-7.5,0.0,,bradlto01,2018
623,Daniel Hamilton,22,OKC,SG,6,0,28,18.2,0.545,0.455,0.0,0.0,20.5,9.9,44.2,1.8,0.0,15.4,19.9,0.1,0.0,0.1,0.169,1.0,1.3,2.3,0.0,,hamilda02,2018
624,Marcus Paige,24,CHO,PG,5,0,28,9.1,0.403,0.571,0.143,0.0,15.7,7.7,16.1,0.0,0.0,0.0,23.0,0.0,0.0,0.0,-0.006,-5.6,-3.2,-8.8,0.0,,paigema01,2018
625,Jameel Warney,24,DAL,PF,3,0,27,22.5,0.599,0.0,0.417,15.9,21.3,18.5,0.0,0.0,0.0,6.6,25.6,0.1,0.0,0.1,0.157,2.5,-2.7,-0.2,0.0,,warneja01,2018
626,Monte Morris,22,DEN,PG,3,0,25,27.1,0.727,0.167,0.333,0.0,9.0,4.5,41.2,5.9,0.0,12.7,13.7,0.1,0.0,0.2,0.312,4.3,5.0,9.4,0.1,,morrimo01,2018
627,Jeremy Lin,29,BRK,PG,1,1,25,15.9,0.597,0.167,0.583,0.0,0.0,0.0,27.1,0.0,0.0,16.6,31.3,0.0,0.0,0.0,0.087,-1.0,-4.4,-5.4,0.0,,linje01,2018
628,Chinanu Onuaku,21,HOU,C,1,0,22,-3.2,0.4,0.0,0.0,5.2,15.2,10.2,6.4,0.0,0.0,37.5,16.1,-0.1,0.0,-0.1,-0.147,-13.0,-1.7,-14.7,-0.1,,onuakch01,2018
629,Xavier Munford,25,MIL,SG,6,0,21,-2.1,0.218,0.333,0.333,5.6,0.0,2.8,24.6,2.4,0.0,22.5,19.1,-0.1,0.0,-0.1,-0.197,-9.3,-2.0,-11.3,0.0,,munfoxa02,2018
630,Mangok Mathiang,25,CHO,C,4,0,20,18.0,0.538,0.0,0.143,16.0,38.5,27.1,0.0,2.4,0.0,0.0,16.1,0.0,0.0,0.1,0.183,-3.3,-1.3,-4.6,0.0,,mathima01,2018
631,Nate Wolters,26,UTA,PG,5,0,19,-2.9,0.167,0.0,0.0,6.0,5.9,6.0,7.1,0.0,0.0,0.0,14.2,-0.1,0.0,-0.1,-0.137,-9.4,-3.4,-12.8,-0.1,,woltena01,2018
632,James Michael McAdoo,25,PHI,PF,3,0,18,7.4,0.508,1.0,0.286,0.0,11.5,6.0,0.0,0.0,4.6,11.3,21.0,0.0,0.0,0.0,0.023,-2.3,-0.7,-3.0,0.0,,mcadoja01,2018
633,Kendrick Perkins,33,CLE,C,1,0,15,8.4,0.521,0.0,1.0,0.0,7.4,3.7,17.3,3.3,0.0,25.8,11.4,0.0,0.0,0.0,0.026,-4.3,2.1,-2.2,0.0,,perkike01,2018
634,Tim Quarterman,23,HOU,SG,3,0,13,2.9,0.515,0.667,0.667,0.0,25.8,13.0,10.6,0.0,0.0,34.0,20.0,0.0,0.0,0.0,-0.083,-8.5,-1.2,-9.7,0.0,,quartti01,2018
635,Luol Deng,32,LAL,SF,1,1,13,5.5,0.5,0.0,0.0,0.0,0.0,0.0,10.1,3.7,0.0,33.3,9.8,0.0,0.0,0.0,-0.018,-5.3,2.4,-2.9,0.0,,denglu01,2018
636,Devin Robinson,22,WAS,SF,1,0,13,10.5,0.333,0.0,0.0,17.4,26.0,21.7,0.0,3.8,0.0,0.0,10.2,0.0,0.0,0.0,0.098,-4.2,2.1,-2.1,0.0,,robinde01,2018
637,Josh Smith,32,NOP,PF,3,0,12,3.5,0.25,0.0,0.0,28.1,8.7,18.1,0.0,0.0,0.0,0.0,14.4,0.0,0.0,0.0,-0.013,-8.4,-6.2,-14.6,0.0,,smithjo03,2018
638,Matt Williams,24,MIA,SG,3,0,11,-0.7,0.417,0.833,0.0,0.0,10.2,5.1,0.0,0.0,0.0,14.3,28.6,-0.1,0.0,0.0,-0.197,-7.0,-4.2,-11.2,0.0,,willima05,2018
639,Nicolás Brussino,24,ATL,SF,4,0,10,-4.6,0.0,1.0,0.0,0.0,33.5,16.7,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,-0.18,-8.1,-3.2,-11.3,0.0,,brussni01,2018
640,David Stockton,26,UTA,PG,3,0,9,33.9,1.05,1.0,1.333,0.0,0.0,0.0,0.0,0.0,0.0,17.4,28.8,0.1,0.0,0.1,0.459,6.7,1.1,7.9,0.0,,stockda01,2018
641,Ben Moore,22,IND,PF,2,0,9,-2.3,,,,0.0,12.5,6.3,13.1,0.0,0.0,,0.0,0.0,0.0,0.0,0.072,-10.5,1.3,-9.3,0.0,,moorebe01,2018
642,Derrick Williams,26,LAL,PF,2,0,9,-3.2,0.25,0.5,0.0,0.0,11.7,5.9,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,-0.191,-9.8,-7.0,-16.8,0.0,,willide02,2018
643,Jarell Eddie,26,2TM,SF,3,0,9,-1.9,0.0,1.0,0.0,0.0,12.0,6.1,0.0,5.6,0.0,0.0,9.8,0.0,0.0,0.0,-0.142,-9.1,0.8,-8.3,0.0,,eddieja01,2018
644,Jarell Eddie,26,BOS,SF,2,0,6,4.0,0.0,1.0,0.0,0.0,18.0,9.1,0.0,8.3,0.0,0.0,7.4,0.0,0.0,0.0,-0.026,-7.0,5.6,-1.3,0.0,,eddieja01,2018
645,Jarell Eddie,26,CHI,SF,1,0,3,-13.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,-0.373,-13.3,-8.8,-22.1,0.0,,eddieja01,2018
646,Erik McCree,24,UTA,SF,4,0,8,-8.9,0.0,0.5,0.0,0.0,14.0,7.1,0.0,6.3,0.0,33.3,16.9,-0.1,0.0,-0.1,-0.334,-14.7,1.0,-13.7,0.0,,mccreer01,2018
647,Luis Montero,24,DET,SG,2,0,8,-15.5,0.0,0.0,0.0,0.0,28.2,13.8,0.0,0.0,0.0,66.7,16.6,-0.1,0.0,-0.1,-0.445,-19.0,-6.6,-25.6,0.0,,montelu01,2018
648,Scotty Hopson,28,DAL,SG,1,0,8,-4.6,0.266,0.0,2.0,0.0,0.0,0.0,15.8,0.0,0.0,34.7,16.3,0.0,0.0,0.0,-0.238,-9.2,-4.7,-14.0,0.0,,hopsosc01,2018
649,Vince Hunter,23,MEM,PF,4,0,7,35.8,0.6,0.0,0.0,32.3,16.9,24.8,0.0,0.0,13.4,16.7,38.5,0.0,0.0,0.0,0.097,10.4,-0.7,9.7,0.0,,huntevi01,2018
650,Reggie Hearn,26,DET,SG,3,0,7,13.1,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,0.0,0.0,0.0,0.132,2.9,-1.4,1.5,0.0,,hearnre01,2018
651,Xavier Silas,30,BOS,SG,2,0,7,-4.9,0.0,0.667,0.0,15.8,15.4,15.6,0.0,7.1,0.0,0.0,19.1,-0.1,0.0,0.0,-0.25,-11.7,3.5,-8.1,0.0,,silasxa01,2018
652,Jacob Pullen,28,PHI,PG,3,0,6,-2.3,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,21.3,0.0,0.0,0.0,-0.21,-8.3,-4.4,-12.7,0.0,,pulleja01,2018
653,Josh McRoberts,30,DAL,PF,2,0,6,-12.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,-0.19,-17.9,-3.6,-21.4,0.0,,mcrobjo01,2018
654,Jeremy Evans,30,ATL,SF,1,0,5,10.4,1.0,0.0,0.0,22.3,0.0,11.2,0.0,0.0,0.0,50.0,17.5,0.0,0.0,0.0,-0.028,-5.7,-4.2,-9.9,0.0,,evansje01,2018
655,Gordon Hayward,27,BOS,SF,1,1,5,7.3,0.5,0.5,0.0,0.0,21.6,10.9,0.0,0.0,0.0,0.0,17.9,0.0,0.0,0.0,0.056,-6.6,-0.8,-7.4,0.0,,haywago01,2018
656,Anthony Brown,25,MIN,SF,1,0,4,41.9,1.5,1.0,0.0,0.0,0.0,0.0,41.7,0.0,0.0,0.0,11.1,0.0,0.0,0.0,0.571,26.2,4.3,30.5,0.0,,brownan02,2018
657,Justin Patton,20,MIN,C,1,0,4,19.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,22.1,0.0,0.0,0.0,0.151,-2.2,5.4,3.2,0.0,,pattoju01,2018
658,PJ Dozier,21,OKC,PG,2,0,3,-5.0,0.5,0.0,0.0,0.0,38.3,18.5,0.0,0.0,0.0,33.3,42.9,0.0,0.0,0.0,-0.404,-17.7,-2.7,-20.4,0.0,,doziepj01,2018
659,Mindaugas Kuzminskas,28,NYK,SF,1,0,2,-41.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.7,0.0,0.0,0.0,-1.065,-33.0,-21.7,-54.7,0.0,,kuzmimi01,2018
660,Tyler Lydon,21,DEN,PF,1,0,2,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.014,-3.9,-1.6,-5.4,0.0,,lydonty01,2018
661,Edmond Sumner,22,IND,PG,1,0,2,39.8,1.0,0.0,0.0,0.0,56.1,28.2,0.0,0.0,0.0,0.0,22.3,0.0,0.0,0.0,0.425,-2.4,9.3,6.9,0.0,,sumneed01,2018
662,Chris Boucher,25,GSW,PF,1,0,1,-28.5,0.0,1.0,0.0,0.0,100.0,55.9,0.0,0.0,0.0,0.0,43.9,0.0,0.0,0.0,-0.899,-21.7,-11.4,-33.1,0.0,,bouchch01,2018
663,Trey McKinney-Jones,27,IND,SG,1,0,1,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.001,-6.2,-2.3,-8.5,0.0,,mckintr01,2018
664,Naz Mitrou-Long,24,UTA,SG,1,0,1,133.8,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.1,0.0,0.1,2.712,199.4,42.7,242.2,0.0,,mitrona01,2018
